,electricity,date,timestamp,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),시정(10m),지면온도(°C)
943,5279.986683704036,1,1550559600.0,3.5,2.1,50,99,7.7,3.3,1006.8,1015.8,10.0,110,2.9
944,5795.296159411889,1,1550563200.0,4.0,1.6,20,99,8.0,3.8,1006.3,1015.3,10.0,197,3.3
945,6225.070398685499,1,1550566800.0,4.6,0.8,50,99,8.4,4.4,1006.4,1015.3,10.0,426,3.8
946,6451.255783904062,1,1550570400.0,4.8,0.4,0,99,8.5,4.6,1007.0,1015.9,10.0,170,4.9
947,6518.050829135862,1,1550574000.0,5.1,0.0,0,99,8.7,4.9,1007.0,1015.9,10.0,350,5.9
948,6500.391498976382,1,1550577600.0,5.8,0.4,0,99,9.1,5.6,1007.8,1016.7,10.0,280,6.6
949,6459.354604306047,1,1550581200.0,5.7,0.8,250,99,9.0,5.5,1007.6,1016.5,10.0,165,6.5
950,6403.848307628137,1,1550584800.0,5.7,0.7,250,99,9.0,5.5,1007.6,1016.5,10.0,1908,6.8
951,6321.5855113378875,1,1550588400.0,6.5,1.6,320,97,9.3,6.0,1008.1,1017.0,10.0,2000,9.0
952,6218.081760626245,1,1550592000.0,6.6,2.0,290,89,8.7,4.9,1008.6,1017.5,10.0,2000,9.0
953,6067.499439330088,1,1550595600.0,5.0,1.9,320,94,8.2,4.1,1009.4,1018.4,10.0,813,6.7
954,5841.231420989265,1,1550599200.0,4.6,2.4,290,93,7.8,3.5,1010.4,1019.4,10.0,1257,4.6
955,5610.514386581235,1,1550602800.0,4.1,1.7,320,89,7.3,2.4,1011.3,1020.3,10.0,1000,3.3
956,5434.884741242034,1,1550606400.0,3.1,1.2,20,86,6.5,0.9,1011.9,1020.9,0.0,1063,1.0
957,5258.2887320786485,1,1550610000.0,2.6,1.9,20,90,6.6,1.1,1012.3,1021.4,0.0,837,0.1
958,5077.043271476202,1,1550613600.0,1.8,1.0,20,93,6.4,0.7,1013.1,1022.2,2.0,774,-1.0
959,4928.826959019276,1,1550617200.0,1.7,0.4,0,89,6.1,0.0,1013.5,1022.6,0.0,999,-0.5
960,4789.794409816297,2,1550620800.0,1.1,0.6,50,89,5.9,-0.5,1013.5,1022.6,0.0,1021,-0.4
961,4640.165110813077,2,1550624400.0,0.6,0.2,0,90,5.8,-0.8,1014.5,1023.7,0.5,1009,-0.5
962,4493.220675768449,2,1550628000.0,1.3,0.9,270,92,6.2,0.1,1014.9,1024.0,1.0,846,-0.6
963,4381.504676314917,2,1550631600.0,1.1,1.0,250,92,6.1,0.0,1015.5,1024.7,4.0,766,-0.5
964,4346.938117073638,2,1550635200.0,1.2,0.5,50,93,6.2,0.1,1014.8,1023.9,7.0,908,-0.5
965,4428.682755477721,2,1550638800.0,1.4,0.8,50,93,6.2,0.3,1014.7,1023.8,8.0,908,-0.5
966,4633.5604107893705,2,1550642400.0,1.5,0.1,0,91,6.2,0.1,1014.9,1024.0,9.0,882,-0.5
967,5009.298259826237,2,1550646000.0,1.8,1.0,20,90,6.2,0.3,1015.6,1024.7,9.0,862,-0.5
968,5536.94125973098,2,1550649600.0,1.9,0.7,50,90,6.3,0.4,1016.2,1025.3,10.0,1000,0.0
969,5962.908497627422,2,1550653200.0,2.8,1.1,50,85,6.3,0.5,1017.0,1026.1,10.0,1207,2.6
970,6160.271516784515,2,1550656800.0,4.1,1.1,20,76,6.2,0.2,1017.2,1026.3,3.0,1188,6.8
971,6238.920024375611,2,1550660400.0,5.1,1.1,340,67,5.9,-0.5,1017.7,1026.7,9.0,1185,7.8
972,6282.332392290347,2,1550664000.0,6.1,2.9,360,62,5.8,-0.6,1017.6,1026.6,6.0,814,12.5
973,6326.729491288322,2,1550667600.0,5.7,2.8,20,57,5.2,-2.1,1017.0,1026.0,8.0,803,11.4
974,6341.858094847286,2,1550671200.0,6.9,2.8,340,52,5.2,-2.2,1016.6,1025.6,5.0,844,15.3
975,6268.366729896232,2,1550674800.0,7.2,2.6,20,52,5.3,-2.0,1016.2,1025.1,5.0,834,13.3
976,6137.436074420191,2,1550678400.0,7.1,3.1,20,51,5.2,-2.3,1016.3,1025.2,6.0,777,11.8
977,5966.292576248461,2,1550682000.0,6.6,2.1,20,49,4.8,-3.3,1016.5,1025.5,3.0,750,8.3
978,5727.993848881482,2,1550685600.0,4.7,3.8,20,57,4.9,-3.1,1016.5,1025.5,3.0,611,4.3
979,5503.108102714805,2,1550689200.0,3.8,2.6,20,59,4.8,-3.4,1017.3,1026.4,5.0,594,1.8
980,5386.596680378587,2,1550692800.0,3.1,1.3,20,61,4.6,-3.7,1018.0,1027.1,9.0,583,0.8
981,5318.638888198916,2,1550696400.0,2.6,1.2,20,66,4.9,-3.1,1018.3,1027.4,5.0,548,0.1
982,5189.421605029441,2,1550700000.0,1.7,1.1,20,72,5.0,-2.8,1018.7,1027.9,6.0,478,-1.0
983,5034.798516000478,2,1550703600.0,1.0,0.5,70,76,5.0,-2.7,1019.1,1028.3,8.0,440,-0.3
984,4926.809626536291,3,1550707200.0,0.8,0.6,90,79,5.1,-2.4,1019.2,1028.4,6.0,407,-0.4
985,4819.1460998284065,3,1550710800.0,0.8,1.3,50,79,5.1,-2.4,1019.0,1028.2,7.0,396,-0.6
986,4694.479193087739,3,1550714400.0,0.5,1.6,20,81,5.2,-2.3,1019.0,1028.2,7.0,392,-0.9
987,4615.531177692936,3,1550718000.0,0.2,0.9,20,82,5.1,-2.5,1018.9,1028.1,0.0,366,-1.5
988,4607.995074252361,3,1550721600.0,0.1,1.0,20,83,5.1,-2.4,1018.5,1027.7,7.0,350,-1.4
989,4685.325593157451,3,1550725200.0,0.0,0.7,50,85,5.2,-2.2,1018.7,1027.9,7.0,331,-1.6
990,4898.311749817378,3,1550728800.0,-0.6,1.0,20,88,5.2,-2.3,1018.9,1028.1,0.0,304,-2.4
991,5278.372812155929,3,1550732400.0,-0.9,1.5,50,91,5.2,-2.1,1018.5,1027.7,0.0,303,-2.9
992,5732.303678037645,3,1550736000.0,0.0,2.8,50,84,5.2,-2.3,1018.7,1027.9,0.0,364,-2.3
993,6057.6530118266965,3,1550739600.0,1.9,2.1,70,72,5.0,-2.6,1019.2,1028.4,0.0,435,-1.1
994,6168.09808765071,3,1550743200.0,3.3,2.1,70,63,4.9,-3.0,1019.2,1028.3,0.0,514,0.8
995,6152.104700910619,3,1550746800.0,5.4,2.7,50,51,4.6,-3.9,1019.0,1028.0,0.0,698,10.2
996,6116.234077314555,3,1550750400.0,7.1,1.2,360,49,4.9,-2.9,1018.2,1027.2,0.0,702,14.0
997,6098.649787937047,3,1550754000.0,8.0,2.1,20,41,4.4,-4.4,1016.9,1025.8,0.0,891,15.7
998,6069.750718343882,3,1550757600.0,9.6,1.4,340,36,4.3,-4.7,1016.0,1024.8,0.0,1071,16.6
999,6025.456401520632,3,1550761200.0,10.0,1.7,20,33,4.1,-5.5,1015.6,1024.5,3.0,1394,15.3
1000,6000.532945318063,3,1550764800.0,10.0,1.9,20,34,4.2,-5.1,1015.0,1023.9,6.0,1372,12.8
1001,5931.873081190708,3,1550768400.0,9.2,1.9,20,38,4.4,-4.4,1015.2,1024.1,7.0,1092,9.0
1002,5735.084254702713,3,1550772000.0,7.4,1.2,320,46,4.8,-3.4,1015.6,1024.5,6.0,1010,5.6
1003,5497.775298988134,3,1550775600.0,6.1,0.7,340,56,5.3,-2.0,1015.7,1024.7,6.0,666,3.4
1004,5309.904086854401,3,1550779200.0,5.2,2.5,70,59,5.2,-2.1,1015.7,1024.7,6.5,601,2.6
1005,5160.991715503478,3,1550782800.0,4.4,1.8,20,63,5.3,-2.0,1016.4,1025.4,7.0,536,1.9
1006,5062.493597438862,3,1550786400.0,4.0,1.9,50,66,5.4,-1.7,1016.9,1026.0,8.5,533,1.4
1007,4995.870449165728,3,1550790000.0,3.5,2.2,50,68,5.4,-1.8,1016.0,1025.1,10.0,516,1.1
1008,4921.269806536873,4,1550793600.0,3.2,1.5,70,69,5.3,-1.9,1016.2,1025.3,9.0,514,0.8
1009,4827.763414126542,4,1550797200.0,3.0,1.3,50,73,5.6,-1.3,1015.3,1024.4,10.0,481,0.2
1010,4730.929867817811,4,1550800800.0,2.3,0.0,0,76,5.5,-1.5,1015.1,1024.2,6.0,439,-1.0
1011,4658.809462190893,4,1550804400.0,2.0,0.3,0,80,5.7,-1.0,1014.1,1023.2,6.0,406,-0.3
1012,4626.233592661654,4,1550808000.0,1.4,0.5,230,84,5.7,-1.0,1013.9,1023.0,8.0,358,-0.3
1013,4670.754249570765,4,1550811600.0,1.5,0.3,0,83,5.7,-1.0,1013.8,1022.9,8.0,362,-0.3
1014,4831.804931687253,4,1550815200.0,1.5,0.6,50,86,5.9,-0.5,1013.4,1022.5,8.0,348,-0.3
1015,5157.188687239375,4,1550818800.0,1.0,0.2,0,87,5.7,-0.9,1013.4,1022.5,7.0,337,-0.4
1016,5600.714596896066,4,1550822400.0,1.6,0.6,70,87,6.0,-0.3,1013.2,1022.3,8.0,337,-0.4
1017,5917.8360818244755,4,1550826000.0,4.2,1.4,20,68,5.6,-1.1,1013.1,1022.1,3.0,463,0.8
1018,5975.636138905613,4,1550829600.0,6.2,0.8,320,61,5.8,-0.7,1013.6,1022.6,7.0,535,8.2
1019,5886.069457956311,4,1550833200.0,6.7,1.0,270,60,5.9,-0.5,1013.6,1022.5,9.0,487,9.3
1020,5783.718299567388,4,1550836800.0,8.2,0.8,290,51,5.6,-1.3,1012.7,1021.6,8.0,557,12.8
1021,5715.7756204734,4,1550840400.0,9.5,0.6,290,42,5.0,-2.7,1011.5,1020.3,9.0,794,12.6
1022,5671.271766609475,4,1550844000.0,9.8,0.7,20,38,4.6,-3.8,1010.6,1019.4,10.0,889,11.2
1023,5648.948437345576,4,1550847600.0,10.5,0.5,50,33,4.2,-5.1,1010.1,1018.9,8.0,1303,11.0
1024,5652.820025512155,4,1550851200.0,11.0,0.7,340,37,4.9,-3.1,1009.7,1018.5,7.0,894,12.4
1025,5647.099082766286,4,1550854800.0,9.6,1.7,320,43,5.2,-2.3,1009.6,1018.4,9.0,567,8.9
1026,5564.440279202294,4,1550858400.0,8.3,1.4,270,51,5.6,-1.2,1010.1,1018.9,6.0,317,6.4
1027,5413.493690179673,4,1550862000.0,6.7,1.2,290,53,5.2,-2.2,1010.8,1019.7,5.0,295,3.3
1028,5261.674630751004,4,1550865600.0,5.7,1.1,290,57,5.2,-2.1,1011.6,1020.6,3.0,394,1.9
1029,5097.7561191278855,4,1550869200.0,5.0,0.6,20,56,4.9,-3.0,1012.0,1021.0,3.0,627,1.1
1030,4893.946618317939,4,1550872800.0,3.9,1.9,50,63,5.1,-2.5,1012.5,1021.5,6.0,467,0.3
1031,4716.229909422154,4,1550876400.0,3.9,0.6,70,60,4.9,-3.1,1012.8,1021.8,9.0,657,-0.3
1032,4613.6665581913985,5,1550880000.0,3.5,2.5,50,60,4.7,-3.5,1012.7,1021.7,8.0,918,-0.3
1033,4540.559750236025,5,1550883600.0,2.9,1.6,50,60,4.5,-4.1,1012.5,1021.6,9.0,1031,-0.5
1034,4480.236510531384,5,1550887200.0,2.7,1.8,20,63,4.7,-3.6,1012.7,1021.8,5.0,859,-1.1
1035,4453.148481835215,5,1550890800.0,2.3,1.1,340,69,5.0,-2.8,1012.8,1021.9,5.0,767,-0.4
1036,4457.112923242666,5,1550894400.0,1.2,0.5,50,72,4.8,-3.2,1012.8,1021.9,5.0,711,-0.7
