거래일,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2018-01-27,69785.60596,67325.07623,66302.52406,66148.67494,65658.06317,65342.15496,65691.14445,66187.60784,68349.54444,68512.14036,69551.73727,68860.41762,65938.13458,65644.7098,65114.56925,64627.29821,65019.31081,65659.0736,67168.91122,66501.68365,65545.116,64508.5118,65045.10285,67130.05314
2018-01-28,64412.3672,61899.14071,60529.86201,60137.25578,59937.02882,59912.54433,59180.52317,58626.00051,58750.55758,58116.84893,58059.32008,57914.30083,58011.35895,57901.03109,58504.11621,58205.00016,58953.08439,61270.56932,63365.45253,63293.65808,62708.93692,62314.41944,63458.41935,64222.39265
2018-01-29,61733.49685,61238.25538,61270.38569,61365.65238,62561.69126,63539.10077,65878.23509,69251.15517,77623.89522,81384.04788,81804.94245,81112.49083,76319.89305,78858.52946,79532.18078,79237.24964,80355.82649,80231.58044,79182.12654,76347.45272,73385.03389,70842.21167,70227.11807,71787.53465
2018-01-30,68415.42893,66866.39139,67038.08605,66979.52645,67415.43784,68049.59122,69538.293,72115.53547,79458.39584,82131.62555,81895.23225,80602.6892,75346.95308,77877.00941,78850.79315,78789.89758,79728.16189,78771.72292,77403.1311,74707.39495,72083.46803,69888.46435,69453.87828,70786.55582
2018-01-31,67189.87976,65615.65257,65663.40479,65196.13224,65449.92143,66072.00569,68030.7754,71283.58555,77773.59735,80597.58774,80318.20011,79392.23445,74994.19721,77252.48131,78354.79393,78072.16423,78182.51771,76705.5077,74907.51664,72655.70152,70400.64394,68757.38402,68447.74746,70111.04729
2018-02-01,66682.65256,64888.58152,65358.72392,66201.91313,65087.85712,65777.31194,66998.21972,70848.66269,77733.87441,79531.49933,79028.3586,77387.53728,72602.51224,74070.30594,74572.3676,74227.4416,75420.63286,75523.99603,75577.82769,73809.46509,71132.54032,68917.38452,68500.42541,69900.93292
2018-02-02,66440.07851,64679.74052,64690.76204,64697.47032,65067.07686,66285.40261,67924.9249,70830.8054,78007.58639,80090.88992,79386.75159,77807.90546,73266.26703,74760.43364,74953.17816,74556.15596,75402.85037,74832.5934,74118.1438,72061.96742,69813.02234,68023.13684,67621.75262,69594.37368
2018-02-03,66099.06875,63496.30067,61933.51099,62094.06344,62257.67424,62635.70815,63059.22125,63979.09158,66942.96681,67737.72336,68434.47883,67637.04935,64261.94209,64907.67451,64421.03582,63995.98283,64310.94867,64794.47046,66399.19777,65945.64122,65081.55263,64316.11854,65056.78445,67146.75191
2018-02-04,64384.25779,61997.87612,60412.75351,59423.83219,59332.88588,59741.34363,60060.87573,59850.23309,59691.36403,59241.16499,59873.21984,59532.66209,59387.79715,59926.27709,59978.93612,60415.88274,60989.78029,62374.96516,64926.15458,64796.6385,64119.89992,63557.71844,64443.25133,65322.50423
2018-02-05,62567.7878,61308.89352,61286.84778,61672.95744,62178.21368,63556.74769,66939.33667,71181.6498,78906.56169,82467.8664,83153.04054,82431.28529,77418.69267,80024.37066,80743.59552,80457.39604,81332.72958,80967.95369,79807.23194,77166.4533,73935.88092,71115.2947,70271.81857,71738.32493
2018-02-06,68993.57888,67428.17891,67131.64695,67196.55319,67010.1566,68019.58972,70466.84507,74024.99237,81143.03078,83565.23365,83184.08217,82482.49156,77626.35378,80099.94735,80657.30365,80190.35135,81078.85117,80974.83411,80149.87078,77861.2053,74688.98271,72187.11589,71420.09453,72770.5709
2018-02-07,69350.63186,67651.92112,67389.5188,66865.7511,67452.66881,68497.24198,70663.07872,74071.99517,80875.71187,82602.44611,82718.68295,81534.48878,76453.49694,78446.36276,78886.44603,78273.84337,78825.58866,78391.69298,77801.8036,75757.20974,73499.25248,71548.21886,70798.07746,72369.77489
2018-02-08,68943.3857,66908.80227,66487.97573,66582.43781,67278.06213,68280.62389,70544.62504,73618.80548,80598.73265,82849.78237,82253.85727,80241.47116,74989.33602,76374.76799,76775.43234,76226.83787,76853.80978,76612.83773,76792.55097,75052.02688,72424.6226,70184.18619,69616.8605,70920.04392
2018-02-09,67516.33252,65188.66945,65174.7051,65466.78952,66115.66828,66938.77193,68606.09636,70234.34603,77597.13348,79824.30918,79569.51337,77634.65211,72480.94187,73669.47787,73791.32539,73030.39619,73430.68908,72979.52846,72322.78064,70517.928,68243.30839,66518.13449,66376.09663,67984.18954
2018-02-10,64583.77983,61962.61363,60616.06619,60381.15419,60476.73968,61058.52179,61202.33371,61809.34748,64696.718,65637.10264,66432.34016,65277.04448,61798.25229,62262.62955,62241.203,62049.54938,62195.57341,62424.08231,63787.42678,63501.78019,62910.231,62525.03854,63394.29358,65424.22521
2018-02-11,62520.34423,59982.97666,58381.61073,58001.38801,58230.89467,58543.56238,58854.64928,58605.30186,58507.87174,58785.10996,59506.48013,59126.84376,58895.59291,59601.72191,59671.06951,59692.19076,59888.28932,61194.00574,63062.27358,63017.60326,62379.14567,61873.1937,62876.89352,63650.72287
2018-02-12,60921.13338,59652.37169,60187.93849,60601.19437,61123.34593,62821.26449,65369.33581,69760.18028,76984.67847,80639.3723,81524.25234,80573.75852,75539.82431,78004.95016,78673.07399,78062.81517,78536.98825,77750.61685,76976.68353,74859.61996,72099.37208,69735.28222,69108.76167,70436.24143
2018-02-13,67193.81559,65331.74614,64902.87658,64591.10945,64874.13049,65659.88435,68065.04031,71478.91183,77111.58194,78876.4998,78459.98181,76770.6464,71269.04647,72952.78454,73354.2475,72856.27905,73322.62773,73309.25029,73111.46718,71320.90494,69045.13107,67019.53924,66703.58476,68244.68407
2018-02-14,64855.53588,63326.23595,62399.96793,62255.75296,62593.25357,63320.63951,64580.97229,66826.98058,72267.60751,73205.33169,72447.82625,70760.42493,66278.49227,67356.94058,66424.65429,64380.41337,63146.76256,61974.57913,62409.48401,61802.15652,60892.76762,59988.6897,60143.57707,61939.26244
2018-02-15,59023.94092,56369.11509,54462.71783,53261.09877,52856.00316,53087.09096,53112.01866,52223.04999,51159.73158,50197.17055,50501.86858,50478.27761,50464.0912,50610.09106,50622.70545,50766.07922,50787.07483,51470.90497,52674.78094,53021.20955,52772.37741,52843.62467,54225.98169,55413.64814
2018-02-16,52985.10764,50850.10864,49426.68188,48802.1301,48785.8336,49307.84452,49957.87577,49500.98884,47807.29634,46181.22991,45528.16641,44878.4532,44480.40692,44401.28738,44314.97272,44537.01766,44854.01371,45930.44381,48320.29253,49306.50424,49758.57906,50475.64956,52265.9905,53912.76142
2018-02-17,51820.69585,49851.79864,48501.17097,47961.69723,48113.74925,48589.8497,48932.37078,48605.48495,47987.19841,47903.65952,48267.84784,47965.06408,47720.05817,47079.50638,46813.80772,46931.18962,47908.11484,50348.65085,52955.62992,53582.39736,53167.93764,53039.37059,54709.11852,55807.90657
2018-02-18,53307.63585,51765.21765,51838.57278,51722.71114,51933.40962,52387.06025,52062.82581,51627.47806,50986.73145,50987.58367,51085.82222,50629.33214,49876.66042,50345.70504,50335.8921,50586.76514,51383.69898,52844.3974,55490.8867,56227.59832,55941.5691,55579.3939,56758.75869,57349.41411
2018-02-19,54280.61892,52084.38689,51827.42867,52114.29017,53180.56041,54674.20351,57560.60543,62637.9223,69213.03451,71829.69807,71918.10256,70677.23674,67051.25267,69323.11511,69889.44122,69387.96371,69575.42284,68980.00112,68537.28663,67325.2911,65442.71203,64128.27575,63952.3412,65245.35257
2018-02-20,61726.88159,59622.80566,59064.59324,59730.05343,60601.43022,61796.4203,65298.73642,68757.93823,73190.04413,75074.95326,74267.15564,72715.75236,67983.22352,69949.24608,70296.02621,70268.33479,71315.54957,71103.52203,70899.8376,69476.00879,67402.00631,65498.78162,64843.26098,66059.80465
2018-02-21,62386.78647,60695.62634,60345.26441,60432.45093,61467.0171,62713.19743,65288.8866,68002.18937,72999.07055,75520.90219,75308.72395,73734.17904,68946.67358,70982.41029,71613.33909,71244.97789,71480.09958,70563.40606,70649.9442,69734.26345,68033.69654,66374.00907,66146.3076,67295.58097
2018-02-22,63620.85338,61968.17432,61490.11615,61379.60327,61947.02681,63073.02973,65617.11045,68474.67122,73696.72746,74989.67987,74139.94675,72262.58251,67811.74175,70189.64148,70826.78669,70114.82008,70739.13157,70210.5673,70679.73351,69704.42013,67718.08737,65974.34412,65530.38129,66666.81889
2018-02-23,63111.57172,60766.05709,60238.72168,60382.24596,60745.22205,61915.09015,64190.34905,67494.06366,72050.58863,74331.49043,73800.12243,72110.82535,67405.21743,68898.73688,69327.0879,69148.53127,69562.32458,68483.71477,68331.06955,67157.10797,65471.71736,63874.90109,63730.06812,65297.73448
2018-02-24,61594.33519,58700.55843,57085.42264,56572.78914,56951.79982,57790.90375,58882.47564,59703.8291,61582.56256,61935.52012,62290.09308,61061.69783,57580.21919,57926.13125,57813.05727,57611.91802,57702.44161,57649.20825,59300.57303,59812.72069,59202.6223,58610.96011,59360.14312,60890.22633
2018-02-25,57864.38148,55143.79297,53927.70606,54090.03698,54540.75359,54804.30023,54471.95351,54235.72867,54168.55824,53975.45488,54738.24921,54845.2357,54842.09019,55244.61463,54843.44509,54767.03638,54899.30613,55416.96081,56885.60372,58150.43593,57961.43277,57813.04474,58730.4071,59094.2696
2018-02-26,56357.32254,55310.73813,55334.99812,55732.04547,56700.84604,58407.56269,60884.47543,64448.21451,70315.40491,72203.56673,71721.54693,69807.07317,66085.34967,66784.18194,67297.29077,67082.27433,67748.06614,67445.22909,68415.89678,67788.81946,66017.53687,64388.94068,64014.98559,65144.48607
2018-02-27,61283.27354,58970.89206,58558.14552,59030.05993,59529.033,60221.71618,62623.99015,65644.21642,70941.67673,72509.31123,71921.16507,70742.35971,66215.27768,68729.98966,69299.22368,68761.07663,68960.80045,68009.18274,68078.52939,67226.9108,65179.57709,63644.91383,63502.64281,64781.1915
2018-02-28,60826.70328,58148.77627,57623.89458,58511.02596,58897.32827,59841.82445,61936.08818,64809.0734,69610.83536,72130.50137,72961.99626,72447.64236,68936.84509,72228.38547,73683.13696,73323.66347,73198.34216,70681.7733,68937.83038,67517.98329,65597.94223,64248.1604,63768.06208,64846.92049
2018-03-01,61330.55395,59561.31909,58714.84409,58667.53318,59062.17574,59273.16708,59509.99348,59724.53893,61947.41953,62515.58736,62669.16479,61769.86035,59291.96549,60160.60172,60257.17928,60199.7924,60763.61681,61366.36838,63576.23406,64458.52357,63941.65559,63335.14046,63612.93381,63905.06715
2018-03-02,60761.52246,59468.93224,58375.08279,58234.01554,59064.69346,60332.95885,62553.22783,66101.3058,71011.60899,71996.55802,71196.77165,69480.93966,65168.36307,66205.78073,66404.14815,65826.57251,66474.39847,66562.85091,67335.28009,66915.08208,65143.38261,63553.603,63295.12744,64242.2123
2018-03-03,60700.92597,58260.75035,57904.42556,57745.9929,57875.94254,58095.85247,57705.84761,58182.59985,59589.51577,59402.18607,59269.26848,57902.23619,54923.37308,54840.0274,54370.31852,53802.57632,54039.34727,54117.77023,55992.1385,56819.7936,56315.4291,55995.76208,56428.6487,57702.92796
2018-03-04,54547.69331,52071.76993,51702.18134,51624.20695,51690.07337,51768.80575,51822.55799,51424.92619,51267.0951,51405.71218,51684.27372,51327.08704,51206.58219,51664.34243,51957.73531,52463.52904,52638.68366,52810.18297,54730.22598,55239.71237,54908.83107,54542.74104,55058.48416,54932.33135
2018-03-05,52032.04856,51164.42782,51028.6248,50959.30469,51734.16782,53716.49796,56883.08131,61303.26731,68655.06557,72103.85243,72305.03363,71275.55286,66642.06198,68431.26126,68231.01336,67223.98258,67398.31076,66939.19087,67296.03655,66842.1937,64612.59174,63060.56934,62752.67325,63427.13108
2018-03-06,59602.904,58146.66506,58210.19461,58015.80109,58775.27232,60454.5183,62464.58272,64931.90156,69075.52066,69634.92166,68514.08961,66572.19308,62536.19123,63618.87071,64054.42791,64006.21216,65129.3543,65732.49683,67069.3648,67064.46777,65272.69437,63584.03321,62963.70626,63305.88823
2018-03-07,59513.11807,58396.68412,58029.07492,57696.04452,58217.63691,59584.3237,61951.89953,64625.81587,70028.85368,71633.87788,71097.37985,69685.46265,66316.98558,68131.87731,68561.20113,68042.16074,68725.99043,68036.93229,67611.3118,66698.27226,64701.38357,63222.65199,62935.12053,63666.16613
2018-03-08,59898.30841,57697.23515,57666.96063,58009.85625,58597.93193,59762.22683,63341.56834,66614.60896,71338.7578,73810.2961,74075.88337,73160.40503,69210.68419,70489.55198,70705.9742,69915.87445,69972.05335,69283.49625,68843.96651,68113.59632,66560.13197,65114.87054,64672.39973,64340.14642
2018-03-09,60727.48194,58743.47749,57936.27709,57983.92707,58552.42866,60192.49422,62262.22106,65039.30907,70070.98842,71516.69602,71120.83923,69617.27865,65139.65517,67380.12001,67573.28556,66949.34878,67166.15481,66565.07834,66785.30456,66345.15675,64533.07752,63117.80305,62926.12917,63912.98234
2018-03-10,60694.13714,58734.66019,57899.34358,57764.37704,58389.1206,58465.03003,58320.06049,58556.15771,59923.5643,59761.83563,59447.901,58202.13061,55280.26776,55173.89451,54848.65353,54578.97353,54788.26356,54958.80525,56997.70077,58247.73787,57877.02211,57352.95548,57753.4244,58866.95324
2018-03-11,55623.50679,53180.01062,52073.22662,52228.55904,52400.48232,52543.21579,52769.32509,52392.62151,51922.49985,51769.09891,51989.2592,51410.09106,50849.45592,50864.86153,50874.91027,51114.29954,51364.35402,52704.64808,54262.08448,56035.5414,55882.53685,55640.1996,56363.9647,56365.0921
2018-03-12,53383.48236,51869.94428,51827.21526,51959.98162,52704.33252,54494.94107,57643.61518,62516.36172,67805.52694,69298.00346,67993.85602,66071.19529,61591.56204,62819.56027,63356.42177,63217.88519,63975.05971,63975.84643,64726.20676,65033.86303,63551.08259,61918.81949,61388.77836,61790.98436
2018-03-13,57900.47649,56077.35515,56411.63854,56397.93194,57072.54793,58454.90893,60664.66256,62799.26649,66637.19965,66781.68527,65432.68914,63411.11179,59587.47149,60529.77955,61183.23109,60979.41251,61947.53971,62295.51747,63625.96978,64224.3663,62486.825,61035.17361,60307.27218,60429.16956
2018-03-14,56454.48459,54586.5147,54665.83886,54964.17932,55931.28087,57337.88373,59153.48249,61793.16565,64291.56556,64317.06127,62978.83566,61413.57153,58044.57925,59426.12216,60375.06877,60445.58514,61259.6004,61142.39519,61903.86165,62489.77514,60935.87474,59836.61835,59295.66951,59223.99595
2018-03-15,55398.85929,54306.37432,53974.94794,53918.66673,54485.68375,55558.6513,57563.2563,60370.99459,65285.07789,66788.672,66917.45928,66476.6176,63326.3333,65497.61714,65949.46053,65585.13159,65733.62927,65212.19879,64746.48299,64056.44919,62290.9877,60792.55221,60391.1838,60680.68353
2018-03-16,56616.85603,55011.68172,54621.69441,54562.64078,54810.32964,56666.06975,59225.82498,62460.27919,67562.40013,68701.25325,68156.11698,66903.44634,63058.32555,64362.93758,64536.56251,63930.82711,64155.39747,63696.0718,64454.87332,64991.77137,63469.96323,62110.78991,61688.99393,62347.23519
2018-03-17,58403.06059,55789.93144,55459.36111,55165.82444,55673.87614,55927.48839,56196.35441,56845.60765,57522.57985,57143.62499,56891.453,55749.84179,53088.85021,53528.06661,53157.55769,53646.08062,54484.97021,54286.3009,55127.39571,56402.99949,56127.95426,55693.10221,55938.24002,56808.37721
2018-03-18,53478.78352,51038.68137,50556.41547,50274.9428,50456.26054,50809.92869,51199.10409,50873.21543,50624.40188,51158.012,51166.9043,50945.94079,51231.88821,51358.04142,52111.53764,52353.85466,52804.01213,53482.4017,53932.33117,54606.89706,54322.62809,54032.14051,54485.71915,53978.02986
2018-03-19,50923.29772,50361.70484,50261.49836,50423.5653,51382.93818,53433.73261,55561.03525,58705.07539,65624.77696,68315.19177,68658.19061,68366.51781,64699.57932,67291.31479,67873.57903,67554.73247,67972.08617,67213.93124,66498.71337,65590.06827,63388.3031,61604.04929,61069.43198,61607.94427
2018-03-20,57650.30096,55624.88299,55205.68608,55399.51771,56128.33416,57852.89643,59297.70953,62505.51987,67847.177,68860.63317,67986.02556,66381.0301,62810.86131,65770.98827,67043.60914,67415.20237,68329.46111,68397.35783,68024.72869,67269.67158,64818.72582,63102.58733,62492.35773,63001.79266
2018-03-21,59140.93656,57559.89518,57662.88059,57270.60035,57675.86463,59355.58405,62110.14506,65089.56628,71301.82678,73780.7187,73534.59209,72842.14477,69325.72307,71413.68395,72203.69114,71883.46636,72004.06659,70575.35819,69303.26366,68907.90102,66773.90358,64832.23487,63537.98398,64071.02445
2018-03-22,60429.08973,58943.54071,58429.98976,57926.02054,58837.84578,60009.74882,62108.7048,64710.94022,68836.86253,69529.17284,68300.12056,66393.53097,61673.37731,63051.69345,63685.20538,63304.7027,64205.74083,64408.32759,65501.17462,66239.62221,64395.79872,62779.09592,62220.86356,62957.89262
2018-03-23,59126.72919,56641.35385,56635.07662,56610.96054,57585.94825,58751.44227,60410.53323,63447.20368,67989.60175,68524.87529,67007.86447,65002.40127,60690.88129,62066.30494,62578.92767,62305.88263,62849.15803,62844.16371,63661.54453,64372.31933,62831.5047,61503.25437,61125.57365,61746.98902
2018-03-24,57950.99886,55610.96998,55520.54481,55396.12021,55952.56106,56569.9388,56160.47738,55993.01268,57031.67611,57133.99498,57126.12322,55956.71748,53740.69396,53926.96159,53743.92215,53427.39474,53430.30986,53340.51258,54765.73749,56036.14687,55722.20989,55213.46852,55687.19661,56546.02226
2018-03-25,53204.49234,50752.88745,49507.82824,49456.73649,49486.33572,50218.88599,50634.69952,50328.12303,49729.29377,49701.58073,49877.10783,49727.99497,49083.7954,49183.90656,49378.17152,48981.574,48913.29083,49695.19486,51773.74817,53802.81849,53942.44937,53665.06296,53988.53354,53573.22166
2018-03-26,50446.45692,49400.30486,49451.13007,49713.41166,50574.77367,52485.63131,56001.48425,59183.39932,64013.59716,65743.65815,64580.85825,62742.92542,59250.80177,60469.32831,61033.94611,60995.58644,61750.17256,61873.53948,62578.43299,63304.80345,61698.76694,60121.82373,59427.41927,59282.70299
2018-03-27,55323.24445,53263.33089,53261.11346,53216.86468,54257.17032,56375.3566,57813.88492,60399.69904,63523.43785,63891.1623,62912.67046,61454.98643,58380.90337,59964.42298,60913.86714,61099.31851,61918.3712,61710.6409,62347.83587,62994.71856,61428.85918,59864.77241,59206.26151,58926.74185
